centroid	data_point	distance
214415	214099	0.864048261
214415	214110	0.607162667
214415	214112	0.816740041
214415	214123	0.828841953
214415	214141	0.562004632
214415	214167	0.57711594
214415	214193	0.576669843
214415	214198	0.856515845
214415	214263	0.688028097
214415	214301	0.682449877
214415	214303	0.652889399
214415	214304	0.745703066
214415	214305	0.691505985
214415	214306	0.691496334
214415	214333	0.81964876
214415	214337	0.627251878
214415	214343	0.821446227
214415	214364	0.727227778
214415	214377	0.875455356
214415	214396	0.842065472
214415	214407	0.827999642
214415	214417	0.653982545
214415	214444	0.814918729
214415	214462	0.594825704
214415	214533	0.570307149
214415	214556	0.780358185
214415	214586	0.540035322
214415	214609	0.807087882
214415	214611	0.838974772
214415	214613	0.578719778
214415	214647	0.774800554
214415	214679	0.540212899
214415	214680	0.577971809
214415	214701	0.687782659
214415	214712	0.605613509
214415	214733	0.896595653
214415	214777	0.649474471
214415	214834	0.847879494
214415	214841	0.815842347
214415	214868	0.852139289
214415	214914	0.86788906
214415	214950	0.934082122
214415	214961	0.554678317
214415	214965	0.547032098
214415	214981	0.605086258
214415	215008	0.863445983
214415	215014	0.858601857
214415	215037	0.534923569
214428	214181	0.650925695
214417	214094	0.672860762
214417	214099	0.723479348
214417	214112	0.678150272
214417	214123	0.689723044
214417	214198	0.660093283
214417	214301	0.583168833
214417	214303	0.556081035
214417	214304	0.631160337
214417	214305	0.590146673
214417	214306	0.590138437
214417	214333	0.687149776
214417	214337	0.511986333
214417	214343	0.650254856
214417	214364	0.580957072
214417	214377	0.729894463
214417	214396	0.751403612
214417	214407	0.719801356
214417	214415	0.653982545
214417	214444	0.671134953
214417	214556	0.651808653
214417	214609	0.636386387
214417	214611	0.650491382
214417	214613	0.50721188
214417	214647	0.623509459
214417	214701	0.589296883
214417	214733	0.649376027
214417	214777	0.683337087
214417	214834	0.654373025
214417	214841	0.656258701
214417	214868	0.639471337
214417	214914	0.649956286
214417	214950	0.688379867
214417	214981	0.519965251
214417	215008	0.688979855
214417	215014	0.724308609
214442	214549	0.536924665
214442	214644	0.521785318
214444	214082	0.566221758
214444	214094	0.816294519
214444	214099	0.833129343
214444	214110	0.641235666
214444	214112	0.825288344
214444	214123	0.818947716
214444	214141	0.567269588
214444	214167	0.595780213
214444	214193	0.564635209
214444	214198	0.805658582
214444	214263	0.566639143
214444	214301	0.70142759
214444	214303	0.668397865
214444	214304	0.759482585
214444	214305	0.711173148
214444	214306	0.711163222
214444	214333	0.800085408
214444	214337	0.60784086
214444	214343	0.786440563
214444	214364	0.721624817
214444	214377	0.856319286
214444	214396	0.815954165
214444	214407	0.83834692
214444	214415	0.814918729
214444	214417	0.671134953
214444	214533	0.53763948
214444	214556	0.81865095
214444	214586	0.565910624
214444	214609	0.780760654
214444	214611	0.828191817
214444	214613	0.596128916
214444	214647	0.728301133
214444	214679	0.575593399
214444	214680	0.586532685
214444	214701	0.708876733
214444	214712	0.591489687
214444	214733	0.794580897
214444	214777	0.675944491
214444	214834	0.771813756
214444	214841	0.798010076
214444	214868	0.789691624
214444	214914	0.813239992
214444	214950	0.836934054
214444	214961	0.563235767
214444	214965	0.536853261
214444	214981	0.605849835
214444	215008	0.838738574
214444	215014	0.852965652
214444	215037	0.534290442
214445	214451	0.566869709
214445	214881	0.576235126
214445	214999	0.518157573
214451	214445	0.566869709
214451	214999	0.53986768
214455	215003	0.639704497
214461	214578	0.544592032
214461	214580	0.559900363
214462	214094	0.521576825
214462	214099	0.539628685
214462	214198	0.60940276
214462	214263	0.641408466
214462	214333	0.50985018
214462	214377	0.524223353
214462	214396	0.568665755
214462	214415	0.594825704
214462	214611	0.537394711
214462	214733	0.602247311
214462	214834	0.67388984
214462	214841	0.555870585
214462	214868	0.612482701
214462	214914	0.604899725
214462	214950	0.598949209
214462	215008	0.55003866
214462	215014	0.54011235
214471	214600	0.501186408
214483	214395	0.539697488
214496	214497	1
214496	214498	1
214496	214500	1
214496	214501	1
214496	214504	1
214497	214496	1
214497	214498	1
214497	214500	1
214497	214501	1
214497	214504	1
214498	214496	1
214498	214497	1
214498	214500	1
214498	214501	1
214498	214504	1
214500	214496	1
214500	214497	1
214500	214498	1
214500	214501	1
214500	214504	1
214501	214496	1
214501	214497	1
214501	214498	1
214501	214500	1
214501	214504	1
214504	214496	1
214504	214497	1
214504	214498	1
214504	214500	1
214504	214501	1
214524	214782	0.509577055
214533	214094	0.522551102
214533	214099	0.517112047
214533	214112	0.519773189
214533	214123	0.515410385
214533	214343	0.514254268
214533	214377	0.515178284
214533	214407	0.506141649
214533	214415	0.570307149
214533	214444	0.53763948
214533	214556	0.539434194
214533	214611	0.544761101
214533	214733	0.563104132
214533	214914	0.525492756
214533	214950	0.551010558
214533	215008	0.522080609
214533	215014	0.512519677
214545	214550	0.707382371
214550	214545	0.707382371
214549	214442	0.536924665
214549	214644	0.502065507
214556	214082	0.552452718
214556	214094	0.803235699
214556	214099	0.819709009
214556	214110	0.655702045
214556	214112	0.829648024
214556	214123	0.807027266
214556	214141	0.581717337
214556	214167	0.613537732
214556	214193	0.590026245
214556	214198	0.782814213
214556	214223	0.504531092
214556	214263	0.516005508
214556	214301	0.773759041
214556	214303	0.745595311
214556	214304	0.819364912
214556	214305	0.784549161
214556	214306	0.784538211
214556	214333	0.790078356
214556	214337	0.588242033
214556	214343	0.789053011
214556	214364	0.813477063
214556	214377	0.844818115
214556	214396	0.794284909
214556	214407	0.831214315
214556	214415	0.780358185
214556	214417	0.651808653
214556	214444	0.81865095
214556	214533	0.539434194
214556	214586	0.576244773
214556	214609	0.766657281
214556	214611	0.863414674
214556	214613	0.626627164
214556	214647	0.70289127
214556	214679	0.583619718
214556	214680	0.627265305
214556	214701	0.779638994
214556	214712	0.571497472
214556	214733	0.758980765
214556	214777	0.625787034
214556	214834	0.743626269
214556	214841	0.766108122
214556	214868	0.761891758
214556	214914	0.801219193
214556	214950	0.803409399
214556	214961	0.566038737
214556	214965	0.512076401
214556	214981	0.644810504
214556	215008	0.821916529
214556	215014	0.839029459
214556	215037	0.556903161
214563	214693	0.757777344
214566	214714	0.692333024
214574	214311	0.649717873
214574	214317	0.681436955
214574	214575	0.523976875
214575	214574	0.523976875
214578	214461	0.544592032
214578	214580	0.978856903
214580	214461	0.559900363
214580	214578	0.978856903
214586	214094	0.545708277
214586	214099	0.556985813
214586	214112	0.562564529
214586	214123	0.553549081
214586	214198	0.544906467
214586	214301	0.56687816
214586	214303	0.54127032
214586	214304	0.585600439
214586	214305	0.572846287
214586	214306	0.572838292
214586	214333	0.532850521
214586	214343	0.54134375
214586	214364	0.553912701
214586	214377	0.562520724
214586	214396	0.531693233
214586	214407	0.534821789
214586	214415	0.540035322
214586	214444	0.565910624
214586	214556	0.576244773
214586	214609	0.50705486
214586	214611	0.561227593
214586	214613	0.531094556
214586	214701	0.568891094
214586	214733	0.516841263
214586	214834	0.513724814
214586	214841	0.517955394
214586	214868	0.512980882
214586	214914	0.535274927
214586	214950	0.541509251
214586	214981	0.519928608
214586	215008	0.555840182
214586	215014	0.539899049
214600	214471	0.501186408
214606	214819	0.594700277
214609	214082	0.557806413
214609	214094	0.804861535
214609	214099	0.81201993
214609	214110	0.558960672
214609	214112	0.795219279
214609	214123	0.794849186
214609	214141	0.545647344
214609	214167	0.517421797
214609	214193	0.534380954
214609	214198	0.793256409
214609	214263	0.615020492
214609	214301	0.644381218
214609	214303	0.615098129
214609	214304	0.704604455
214609	214305	0.65356893
214609	214306	0.653503566
214609	214333	0.786117178
214609	214337	0.617915102
214609	214343	0.77128212
214609	214364	0.69248952
214609	214377	0.820989127
214609	214396	0.821681526
214609	214407	0.818382559
214609	214415	0.807087882
214609	214417	0.636386387
214609	214444	0.780760654
214609	214556	0.766657281
214609	214586	0.50705486
214609	214611	0.800653673
214609	214613	0.562575432
214609	214647	0.713931763
214609	214679	0.547748398
214609	214680	0.573527762
214609	214701	0.650241191
214609	214712	0.591799517
214609	214733	0.801274972
214609	214777	0.644296679
214609	214834	0.779851291
214609	214841	0.798546544
214609	214868	0.785255232
214609	214914	0.814936566
214609	214950	0.83243883
214609	214961	0.541466646
214609	214965	0.533942751
214609	214981	0.546486559
214609	215008	0.816125591
214609	215014	0.821747312
214609	215037	0.52071992
214611	214082	0.567230437
214611	214094	0.838610412
214611	214099	0.852312805
214611	214110	0.641799304
214611	214112	0.885805755
214611	214123	0.824750216
214611	214141	0.584821328
214611	214167	0.591904378
214611	214193	0.607859606
214611	214198	0.848704202
214611	214223	0.507759432
214611	214263	0.638510008
214611	214301	0.731917877
214611	214303	0.704050569
214611	214304	0.787864961
214611	214305	0.74612517
214611	214306	0.746114757
214611	214333	0.817056704
214611	214337	0.622702292
214611	214343	0.812184725
214611	214364	0.7579647
214611	214377	0.889890307
214611	214396	0.833107737
214611	214407	0.847717081
214611	214415	0.838974772
214611	214417	0.650491382
214611	214444	0.828191817
214611	214462	0.537394711
214611	214533	0.544761101
214611	214556	0.863414674
214611	214586	0.561227593
214611	214609	0.800653673
214611	214613	0.604905126
214611	214647	0.727196121
214611	214679	0.582209708
214611	214680	0.622260927
214611	214701	0.736611587
214611	214712	0.592740492
214611	214733	0.823499384
214611	214777	0.632117996
214611	214834	0.839279304
214611	214841	0.808182535
214611	214868	0.829451205
214611	214914	0.862335395
214611	214950	0.862376076
214611	214961	0.578725201
214611	214965	0.536599755
214611	214981	0.623179867
214611	215008	0.860922475
214611	215014	0.868972257
214611	215037	0.560924127
214613	214094	0.585429877
214613	214099	0.596437563
214613	214110	0.524455891
214613	214112	0.611203857
214613	214123	0.602691362
214613	214167	0.530158107
214613	214198	0.575802967
214613	214301	0.608205353
214613	214303	0.582378467
214613	214304	0.629242362
214613	214305	0.615796574
214613	214306	0.61578798
214613	214333	0.578271659
214613	214343	0.582289172
214613	214364	0.598125531
214613	214377	0.603240544
214613	214396	0.571988902
214613	214407	0.579778409
214613	214415	0.578719778
214613	214417	0.50721188
214613	214444	0.596128916
214613	214556	0.626627164
214613	214586	0.531094556
214613	214609	0.562575432
214613	214611	0.604905126
214613	214647	0.524615929
214613	214701	0.609425732
214613	214733	0.54687375
214613	214834	0.546501939
214613	214841	0.547775919
214613	214868	0.543798936
214613	214914	0.571370119
214613	214950	0.575749738
214613	214981	0.58203828
214613	215008	0.594481387
214613	215014	0.583291095
214630	214301	0.524387279
214630	214303	0.515913909
214630	214304	0.539493384
214630	214305	0.527659837
214630	214306	0.527652473
214630	214701	0.530482528
214636	214099	0.533061767
214636	214112	0.501962312
214636	214123	0.507671187
214636	214198	0.50043117
214636	214377	0.513431717
214636	214950	0.505730536
214636	215008	0.511247537
214636	215014	0.502807052
214644	214442	0.521785318
214644	214549	0.502065507
214647	214082	0.543337701
214647	214094	0.803065816
214647	214099	0.828583042
214647	214110	0.553739689
214647	214112	0.76510193
214647	214123	0.842085504
214647	214141	0.512702054
214647	214172	0.50317368
214647	214193	0.517085356
214647	214198	0.747620696
214647	214263	0.608349772
214647	214301	0.617301713
214647	214303	0.589809767
214647	214304	0.672869023
214647	214305	0.623980711
214647	214306	0.623972003
214647	214333	0.734703149
214647	214337	0.590421286
214647	214343	0.822037717
214647	214364	0.635577904
214647	214377	0.799569974
214647	214396	0.747723819
214647	214407	0.747527759
214647	214415	0.774800554
214647	214417	0.623509459
214647	214444	0.728301133
214647	214556	0.70289127
214647	214609	0.713931763
214647	214611	0.727196121
214647	214613	0.524615929
214647	214680	0.519836219
214647	214701	0.620046764
214647	214712	0.568849155
214647	214733	0.773236138
214647	214777	0.617365125
214647	214834	0.718936398
214647	214841	0.722579276
214647	214868	0.743229222
214647	214914	0.746442112
214647	214950	0.814288566
214647	214961	0.522682707
214647	214965	0.504027149
214647	214981	0.549333619
214647	215008	0.813995063
214647	215014	0.769127181
214679	214094	0.552757874
214679	214099	0.552770196
214679	214112	0.572355071
214679	214123	0.553273152
214679	214198	0.536765865
214679	214304	0.530041598
214679	214305	0.51065219
214679	214306	0.510645063
214679	214333	0.543349235
214679	214343	0.557008674
214679	214364	0.516121231
214679	214377	0.56719691
214679	214396	0.543733138
214679	214407	0.56176706
214679	214415	0.540212899
214679	214444	0.575593399
214679	214556	0.583619718
214679	214609	0.547748398
214679	214611	0.582209708
214679	214701	0.510939113
214679	214733	0.525298866
214679	214834	0.513200028
214679	214841	0.520642643
214679	214868	0.520900972
214679	214914	0.54455718
214679	214950	0.541582035
214679	215008	0.555277196
214679	215014	0.561113253
214680	214094	0.610701283
214680	214099	0.589178078
214680	214112	0.596124345
214680	214123	0.586840102
214680	214198	0.563329003
214680	214301	0.522540506
214680	214304	0.556701691
214680	214305	0.532497399
214680	214306	0.532361779
214680	214333	0.573774209
214680	214343	0.592881142
214680	214364	0.54456624
214680	214377	0.59085312
214680	214396	0.559163011
214680	214407	0.582511478
214680	214415	0.577971809
214680	214444	0.586532685
214680	214556	0.627265305
214680	214609	0.573527762
214680	214611	0.622260927
214680	214647	0.519836219
214680	214701	0.53011388
214680	214733	0.571680801
214680	214834	0.554185589
214680	214841	0.542100779
214680	214868	0.563874923
214680	214914	0.579503994
214680	214950	0.585203424
214680	215008	0.590115763
214680	215014	0.579102184
214682	214802	0.621223833
214684	214686	0.573246457
214686	214684	0.573246457
214693	214563	0.757777344
214701	214082	0.526980545
214701	214094	0.701949052
214701	214099	0.714133022
214701	214110	0.605716904
214701	214112	0.724294165
214701	214123	0.717554194
214701	214141	0.536429125
214701	214167	0.582962234
214701	214193	0.564261165
214701	214198	0.687322098
214701	214301	0.986311253
214701	214303	0.967243237
214701	214304	0.977849351
214701	214305	0.985574875
214701	214306	0.985561119
214701	214333	0.68237516
214701	214337	0.55065525
214701	214343	0.694689307
214701	214364	0.847767424
214701	214377	0.719941118
214701	214396	0.682631047
214701	214407	0.69444385
214701	214415	0.687782659
214701	214417	0.589296883
214701	214444	0.708876733
214701	214556	0.779638994
214701	214586	0.568891094
214701	214609	0.650241191
214701	214611	0.736611587
214701	214613	0.609425732
214701	214630	0.530482528
214701	214647	0.620046764
214701	214679	0.510939113
214701	214680	0.53011388
214701	214712	0.539626594
214701	214733	0.665206964
214701	214777	0.593352512
214701	214834	0.656298915
214701	214841	0.658802211
214701	214868	0.657413048
214701	214914	0.694593415
214701	214950	0.695735979
214701	214981	0.624161391
214701	215008	0.712312144
214701	215014	0.700641755
214707	214709	0.64128963
214709	214707	0.64128963
214712	214072	0.687265338
214712	214074	0.662757833
214712	214082	0.887361631
214712	214094	0.61550224
214712	214099	0.620491943
214712	214112	0.606714467
214712	214123	0.624795962
214712	214178	0.520481912
214712	214187	0.584166899
214712	214198	0.640382581
214712	214196	0.516421292
214712	214301	0.541231003
214712	214303	0.517453341
214712	214304	0.576786993
214712	214305	0.545098961
214712	214306	0.545251073
214712	214333	0.616647016
214712	214337	0.841007812
214712	214343	0.633622409
214712	214364	0.54994848
214712	214377	0.621087086
214712	214396	0.580927161
214712	214407	0.613856844
214712	214415	0.605613509
214712	214444	0.591489687
214712	214556	0.571497472
214712	214609	0.591799517
214712	214611	0.592740492
214712	214647	0.568849155
214712	214701	0.539626594
214712	214733	0.595010709
214712	214777	0.543732477
214712	214834	0.578992195
214712	214841	0.589559506
214712	214868	0.631430091
214712	214914	0.597959589
214712	214950	0.62938019
214712	215008	0.619658289
214712	215014	0.607612423
214714	214566	0.692333024
214727	214861	0.708344647
214733	214082	0.563065458
214733	214094	0.853566908
214733	214099	0.858983175
214733	214110	0.5835811
214733	214112	0.804593313
214733	214123	0.820164154
214733	214141	0.541621777
214733	214167	0.542936809
214733	214193	0.550858513
214733	214198	0.852499771
214733	214264	0.512159741
214733	214263	0.723946051
214733	214301	0.657012493
214733	214303	0.628078903
214733	214304	0.721576583
214733	214305	0.665282131
214733	214306	0.665272846
214733	214333	0.803610252
214733	214337	0.624644836
214733	214343	0.81352549
214733	214364	0.720669549
214733	214377	0.868425233
214733	214396	0.841772294
214733	214407	0.817538949
214733	214415	0.896595653
214733	214417	0.649376027
214733	214444	0.794580897
214733	214462	0.602247311
214733	214533	0.563104132
214733	214556	0.758980765
214733	214586	0.516841263
214733	214609	0.801274972
214733	214611	0.823499384
214733	214613	0.54687375
214733	214647	0.773236138
214733	214679	0.525298866
214733	214680	0.571680801
214733	214701	0.665206964
214733	214712	0.595010709
214733	214777	0.637791671
214733	214834	0.851145996
214733	214841	0.838692554
214733	214868	0.851894648
214733	214914	0.862262778
214733	214950	0.93438738
214733	214961	0.539981234
214733	214965	0.553856491
214733	214981	0.559125418
214733	215008	0.857169949
214733	215014	0.846933217
214733	215037	0.512592142
214746	214229	0.79071984
214746	214227	0.585864076
214746	214230	0.541235958
214746	214747	0.738096577
214746	214749	0.621549131
214747	214229	0.516921269
214747	214227	0.533829292
214747	214230	0.764356277
214747	214349	0.578566628
214747	214746	0.738096577
214749	214229	0.700036524
214749	214746	0.621549131
214759	214862	0.550880655
214764	214898	0.602724173
214777	214082	0.518613175
214777	214094	0.651090578
214777	214099	0.698944282
214777	214112	0.667605975
214777	214123	0.6738007
214777	214198	0.662713182
214777	214301	0.592419876
214777	214303	0.562053204
214777	214304	0.643866823
214777	214305	0.595405833
214777	214306	0.595397523
214777	214333	0.693168468
214777	214337	0.535954065
214777	214343	0.626904843
214777	214364	0.580693604
214777	214377	0.741419757
214777	214396	0.665996614
214777	214407	0.720713577
214777	214415	0.649474471
214777	214417	0.683337087
214777	214444	0.675944491
214777	214556	0.625787034
214777	214609	0.644296679
214777	214611	0.632117996
214777	214647	0.617365125
214777	214701	0.593352512
214777	214712	0.543732477
214777	214733	0.637791671
214777	214834	0.656153157
214777	214841	0.679089845
214777	214868	0.645434484
214777	214914	0.643640455
214777	214950	0.690701026
214777	215008	0.689605662
214777	215014	0.735358909
214779	214229	0.537609236
214779	214227	0.553623646
214782	214524	0.509577055
214793	214912	0.562183451
214793	214916	0.832016507
214794	214143	0.518533891
214802	214682	0.621223833
214819	214606	0.594700277
214834	214082	0.551180205
214834	214094	0.805529298
214834	214099	0.839817344
214834	214110	0.558519287
214834	214112	0.778173737
214834	214123	0.777863239
214834	214141	0.528802446
214834	214167	0.522672992
214834	214193	0.532490543
214834	214198	0.871545361
214834	214263	0.766710646
214834	214301	0.649819057
214834	214303	0.619216091
214834	214304	0.714659504
214834	214305	0.65721186
214834	214306	0.657202687
214834	214333	0.795782862
214834	214337	0.600432176
214834	214343	0.768916628
214834	214364	0.713902456
214834	214377	0.842414458
214834	214396	0.857465948
214834	214407	0.812888804
214834	214415	0.847879494
214834	214417	0.654373025
214834	214444	0.771813756
214834	214462	0.67388984
214834	214556	0.743626269
214834	214586	0.513724814
214834	214609	0.779851291
214834	214611	0.839279304
214834	214613	0.546501939
214834	214647	0.718936398
214834	214679	0.513200028
214834	214680	0.554185589
214834	214701	0.656298915
214834	214712	0.578992195
214834	214733	0.851145996
214834	214777	0.656153157
214834	214841	0.835014468
214834	214868	0.872899672
214834	214914	0.878876877
214834	214950	0.873822202
214834	214961	0.514823646
214834	214965	0.539172753
214834	214981	0.554592004
214834	215008	0.843181863
214834	215014	0.853950619
214841	214082	0.559989781
214841	214094	0.800476372
214841	214099	0.828047003
214841	214110	0.563872936
214841	214112	0.790372834
214841	214123	0.791661649
214841	214141	0.530107714
214841	214167	0.532067658
214841	214193	0.535191549
214841	214198	0.887654739
214841	214263	0.697566488
214841	214301	0.654939344
214841	214303	0.623859326
214841	214304	0.720077641
214841	214305	0.662048281
214841	214306	0.662039041
214841	214333	0.795833422
214841	214337	0.60796486
214841	214343	0.761060263
214841	214364	0.72122179
214841	214377	0.851675277
214841	214396	0.85263623
214841	214407	0.828917537
214841	214415	0.815842347
214841	214417	0.656258701
214841	214444	0.798010076
214841	214462	0.555870585
214841	214556	0.766108122
214841	214586	0.517955394
214841	214609	0.798546544
214841	214611	0.808182535
214841	214613	0.547775919
214841	214647	0.722579276
214841	214679	0.520642643
214841	214680	0.542100779
214841	214701	0.658802211
214841	214712	0.589559506
214841	214733	0.838692554
214841	214777	0.679089845
214841	214834	0.835014468
214841	214868	0.828796728
214841	214914	0.842734368
214841	214950	0.851352384
214841	214961	0.51909011
214841	214965	0.558392212
214841	214981	0.560370164
214841	215008	0.842375474
214841	215014	0.856688298
214841	215037	0.500242141
214847	214200	0.580083107
214848	214849	0.833754681
214849	214848	0.833754681
214861	214727	0.708344647
214862	214759	0.550880655
214868	214074	0.537834948
214868	214082	0.599834003
214868	214094	0.822576106
214868	214099	0.846634344
214868	214110	0.566101582
214868	214112	0.792672683
214868	214123	0.797588973
214868	214141	0.537605832
214868	214167	0.523836376
214868	214193	0.538461832
214868	214198	0.877906176
214868	214263	0.703742477
214868	214301	0.653193384
214868	214303	0.623301326
214868	214304	0.719567677
214868	214305	0.661020198
214868	214306	0.661212343
214868	214333	0.803857418
214868	214337	0.652347821
214868	214343	0.785228957
214868	214364	0.708464742
214868	214377	0.860141964
214868	214396	0.839023058
214868	214407	0.823303631
214868	214415	0.852139289
214868	214417	0.639471337
214868	214444	0.789691624
214868	214462	0.612482701
214868	214556	0.761891758
214868	214586	0.512980882
214868	214609	0.785255232
214868	214611	0.829451205
214868	214613	0.543798936
214868	214647	0.743229222
214868	214679	0.520900972
214868	214680	0.563874923
214868	214701	0.657413048
214868	214712	0.631430091
214868	214733	0.851894648
214868	214777	0.645434484
214868	214834	0.872899672
214868	214841	0.828796728
214868	214914	0.867667984
214868	214950	0.885457624
214868	214961	0.531297067
214868	214965	0.542401367
214868	214981	0.555279168
214868	215008	0.849255827
214868	215014	0.862308097
214868	215037	0.50878439
214881	214445	0.576235126
214898	214764	0.602724173
214901	214912	0.525720503
214901	214916	0.506419195
214912	214793	0.562183451
214912	214901	0.525720503
214912	214916	0.676387203
214916	214793	0.832016507
214916	214901	0.506419195
214916	214912	0.676387203
214916	215037	0.518470404
214914	214082	0.568980615
214914	214094	0.837837392
214914	214099	0.859749791
214914	214110	0.603934237
214914	214112	0.816511684
214914	214123	0.813943766
214914	214141	0.562871931
214914	214167	0.554502585
214914	214193	0.561188129
214914	214198	0.868893827
214914	214263	0.710683062
214914	214301	0.690263919
214914	214303	0.659594264
214914	214304	0.752622435
214914	214305	0.6992115
214914	214306	0.699355104
214914	214333	0.818672734
214914	214337	0.622853429
214914	214343	0.801812531
214914	214364	0.740013035
214914	214377	0.867136634
214914	214396	0.854379087
214914	214407	0.836329175
214914	214415	0.86788906
214914	214417	0.649956286
214914	214444	0.813239992
214914	214462	0.604899725
214914	214533	0.525492756
214914	214556	0.801219193
214914	214586	0.535274927
214914	214609	0.814936566
214914	214611	0.862335395
214914	214613	0.571370119
214914	214647	0.746442112
214914	214679	0.54455718
214914	214680	0.579503994
214914	214701	0.694593415
214914	214712	0.597959589
214914	214733	0.862262778
214914	214777	0.643640455
214914	214834	0.878876877
214914	214841	0.842734368
214914	214868	0.867667984
214914	214950	0.892642999
214914	214961	0.554225924
214914	214965	0.548682575
214914	214981	0.582070918
214914	215008	0.864924002
214914	215014	0.875689745
214914	215037	0.538939926
214934	214935	1
214934	214936	1
214935	214934	1
214935	214936	1
214936	214934	1
214936	214935	1
214939	214223	0.658716373
214939	214965	0.706073037
214950	214082	0.59603565
214950	214094	0.894312456
214950	214099	0.90472769
214950	214110	0.600470353
214950	214112	0.847458195
214950	214123	0.862532098
214950	214141	0.562703978
214950	214167	0.557696932
214950	214172	0.502863719
214950	214193	0.572792705
214950	214198	0.885023124
214950	214263	0.696895927
214950	214301	0.691750368
214950	214303	0.660239714
214950	214304	0.761929653
214950	214305	0.699728497
214950	214306	0.699718731
214950	214333	0.850637643
214950	214337	0.658670999
214950	214343	0.849068368
214950	214364	0.735600793
214950	214377	0.930389214
214950	214396	0.872890916
214950	214407	0.871323992
214950	214415	0.934082122
214950	214417	0.688379867
214950	214444	0.836934054
214950	214462	0.598949209
214950	214533	0.551010558
214950	214556	0.803409399
214950	214586	0.541509251
214950	214609	0.83243883
214950	214611	0.862376076
214950	214613	0.575749738
214950	214636	0.505730536
214950	214647	0.814288566
214950	214679	0.541582035
214950	214680	0.585203424
214950	214701	0.695735979
214950	214712	0.62938019
214950	214733	0.93438738
214950	214777	0.690701026
214950	214834	0.873822202
214950	214841	0.851352384
214950	214868	0.885457624
214950	214914	0.892642999
214950	214961	0.560559237
214950	214965	0.573659095
214950	214981	0.589493285
214950	215008	0.897967843
214950	215014	0.901801856
214950	215037	0.537682402
214961	214094	0.577372083
214961	214099	0.570257959
214961	214112	0.573866226
214961	214123	0.581461908
214961	214198	0.554696942
214961	214304	0.534501236
214961	214305	0.50164096
214961	214306	0.501633959
214961	214333	0.545805573
214961	214343	0.564314085
214961	214364	0.503921881
214961	214377	0.563165359
214961	214396	0.543532215
214961	214407	0.55622072
214961	214415	0.554678317
214961	214444	0.563235767
214961	214556	0.566038737
214961	214609	0.541466646
214961	214611	0.578725201
214961	214647	0.522682707
214961	214733	0.539981234
214961	214834	0.514823646
214961	214841	0.51909011
214961	214868	0.531297067
214961	214914	0.554225924
214961	214950	0.560559237
214961	215008	0.57901431
214961	215014	0.571212228
214965	214094	0.553044414
214965	214099	0.564051251
214965	214112	0.539930152
214965	214123	0.553778708
214965	214198	0.550590398
214965	214333	0.533913962
214965	214343	0.529618329
214965	214377	0.567153093
214965	214396	0.563930312
214965	214407	0.559217514
214965	214415	0.547032098
214965	214444	0.536853261
214965	214556	0.512076401
214965	214609	0.533942751
214965	214611	0.536599755
214965	214647	0.504027149
214965	214733	0.553856491
214965	214834	0.539172753
214965	214841	0.558392212
214965	214868	0.542401367
214965	214914	0.548682575
214965	214939	0.706073037
214965	214950	0.573659095
214965	215008	0.56487556
214965	215014	0.567138094
214981	214094	0.590598791
214981	214099	0.608599604
214981	214110	0.60829863
214981	214112	0.631083203
214981	214123	0.611209788
214981	214167	0.533695735
214981	214198	0.585875661
214981	214301	0.618399196
214981	214303	0.592292928
214981	214304	0.637734872
214981	214305	0.625091565
214981	214306	0.625082841
214981	214333	0.575089423
214981	214343	0.597186564
214981	214364	0.60858078
214981	214377	0.612856252
214981	214396	0.578319357
214981	214407	0.590239988
214981	214415	0.605086258
214981	214417	0.519965251
214981	214444	0.605849835
214981	214556	0.644810504
214981	214586	0.519928608
214981	214609	0.546486559
214981	214611	0.623179867
214981	214613	0.58203828
214981	214647	0.549333619
214981	214701	0.624161391
214981	214733	0.559125418
214981	214834	0.554592004
214981	214841	0.560370164
214981	214868	0.555279168
214981	214914	0.582070918
214981	214950	0.589493285
214981	215008	0.604619355
214981	215014	0.601966407
214988	214989	1
214988	214990	1
214988	214991	1
214988	215040	1
214989	214988	1
214989	214990	1
214989	214991	1
214989	215040	1
214990	214988	1
214990	214989	1
214990	214991	1
214990	215040	1
214991	214988	1
214991	214989	1
214991	214990	1
214991	215040	1
214999	214445	0.518157573
214999	214451	0.53986768
214998	214328	0.565417206
215003	214455	0.639704497
215002	214208	0.731118822
215002	214209	0.540839678
215008	214082	0.591239068
215008	214094	0.898609684
215008	214099	0.917884014
215008	214110	0.609820228
215008	214112	0.887785562
215008	214123	0.910625359
215008	214141	0.579351443
215008	214167	0.567809519
215008	214172	0.52240576
215008	214193	0.57875961
215008	214198	0.871446533
215008	214223	0.51219297
215008	214263	0.686487419
215008	214301	0.707582136
215008	214303	0.673198676
215008	214304	0.771373423
215008	214305	0.716139616
215008	214306	0.716129621
215008	214333	0.834447552
215008	214337	0.641399394
215008	214343	0.852475911
215008	214364	0.737239343
215008	214377	0.891829511
215008	214396	0.86100061
215008	214407	0.863570481
215008	214415	0.863445983
215008	214417	0.688979855
215008	214444	0.838738574
215008	214462	0.55003866
215008	214533	0.522080609
215008	214556	0.821916529
215008	214586	0.555840182
215008	214609	0.816125591
215008	214611	0.860922475
215008	214613	0.594481387
215008	214636	0.511247537
215008	214647	0.813995063
215008	214679	0.555277196
